nonce,t,rt_price_mean,da_price_mean,soc_frac_mean,desired_action_sum,final_action_sum,n_curtailed,min_line_headroom_frac,costate_mean,cum_profit
26,12,60.63047507957534,48.264819468017244,0.48489421717716163,-118.27476177900803,-99.28617917788449,2,0.0,55.71141132322866,7288.841819364027
26,13,42.51107149262302,48.61708544383218,0.49950611781882176,-533.8332311021938,-108.4155656862343,15,-2.2096129218104597e-16,56.465104366861965,8244.224995977662
26,14,44.81929021633026,49.085975736623524,0.5121832011621017,-559.4330187687849,-98.46297562970288,15,0.0,57.35653266094263,7308.6409198507445
26,15,44.021701856132,49.555727321731894,0.5263641057999651,-559.4330187687849,-97.94389838149118,15,0.0,58.22644150957984,6450.68427106293
26,16,50.499908488947014,49.47300735360314,0.5410713094789863,-487.1565140277972,-166.6416623574221,12,0.0,59.02518917445752,5558.214014153851
26,17,46.23039990859689,50.59705437939266,0.5650945398005743,-559.4330187687849,-69.15933226638583,15,0.0,60.31716111131091,3770.7881399013368
26,18,47.17872770927046,51.0877975268143,0.574085240193331,-507.9862481975469,-183.4609175787584,17,0.0,61.15383860533647,3237.402885936276
26,19,55.80251811326021,51.831891090262104,0.5981308688289585,-476.8250824290631,-64.3687663910151,17,-2.2096129218104597e-16,62.74251975635444,1537.6198232345228
26,20,55.893210684244764,52.34739179922235,0.6050720551099816,-480.25061811214397,-231.84651910846168,14,0.0,63.382426405047795,1171.074167975589
26,21,65.53192975843818,53.31879282822685,0.6332627531089455,-392.39443630232455,-168.81632436943954,9,1.6171894687632024e-16,64.76356732893849,-1645.3625880108455
26,22,56.41306011532511,54.60565365223205,0.6509172523771956,-441.24825434185794,-4.575957846557426,18,-2.086543331000607e-16,66.2753678366771,-3055.2366146794698
26,23,61.67094265640753,56.30443813666375,0.6516157629697256,-240.98346083085355,-30.731625819306736,10,0.0,67.86333422727844,-2843.5800315511506
26,24,70.56893317214045,58.15547280348179,0.6568188775139687,-361.22974585925226,-141.8453861304958,13,0.0,69.24839917617045,-3130.937078491931
26,25,62.57020965568328,59.16115598149575,0.6706075318445077,-368.03080064784416,-85.4396076220775,12,-2.086543331000607e-16,70.52807995651403,-4224.4298604098085
26,26,67.75074304669907,61.53053904895222,0.6836883818603733,-216.43798770187414,-73.82023875585116,11,-1.7570382928922846e-16,71.83850683366754,-5046.131918994995
26,27,70.50564442263354,62.46834434440082,0.6902750389278541,-100.51928922687401,-66.99873945360567,8,0.0,73.22293176497196,-5406.20073098133
26,28,50.19930936755863,63.52401930384176,0.6982453821833211,-559.4330187687849,-101.74417125676338,16,-2.086543331000607e-16,74.59636704521868,-6291.222203687219
26,29,60.3826916507757,65.2418855084781,0.710518953939571,-473.04429749026013,-214.72738664733117,11,-2.2096129218104597e-16,75.30367458131046,-7406.994476832901
26,30,59.85231617054334,67.66710711769379,0.7391777761462329,-548.5497324184776,-235.68972130197508,15,0.0,75.93871550174056,-10075.73221069729
26,31,51.43843099284842,68.65243228597917,0.76943185361464,-503.57217515478834,-150.85836630952343,13,0.0,76.83011412138009,-13234.165035083068
26,32,66.52910637860691,69.90797762056152,0.7922454343406731,-395.8603021159716,-239.6445073724973,6,-2.1523025724620597e-16,77.5668403399612,-15074.653753818673
26,33,59.57764389216644,71.70318866668572,0.8225090157428457,-471.9436429598986,-47.59851518058665,15,-2.2096129218104597e-16,78.39052308908566,-18667.341179706338
26,34,77.20136344955054,73.36161723100876,0.829525199397556,-279.0688114364243,-125.97983210188887,11,-2.086543331000607e-16,79.14132034832986,-19046.038171406795
26,35,70.0940303545268,74.85408907877436,0.84331177699181,-355.08403041920974,-120.45465891353507,14,0.0,79.90299074897874,-20665.236326740123
26,36,77.88536688323273,77.29703838871589,0.8515724395031965,-0.052482967174761086,72.53731089163861,12,0.0,80.58230234474223,-22126.62056501158
26,37,85.35010910374247,78.76420644238132,0.8356214004377952,231.79755251894974,279.61429944491897,11,-4.173086662001214e-16,81.53746659592201,-19918.693275069243
26,38,74.58293748917849,79.24020212620098,0.7926136515560918,-268.1196873572312,-92.22341208681962,12,-1.8330693024212175e-16,81.59344242286738,-13669.145381489205
26,39,76.98797091910329,80.56326969756147,0.8007903091881097,-287.69144243882056,-102.87259557323745,14,2.086543331000607e-16,81.74640032250998,-14846.66055543737
26,40,65.62988685329034,81.67386052107653,0.8099829913256993,-514.2911709330035,-302.15637521668276,11,-1.7570382928922846e-16,81.63765252751486,-16511.858201919702
26,41,80.59888083507538,82.47534792110415,0.8524880193975373,-53.58585017527066,103.2729408089543,7,0.07381739825119793,81.92251182254017,-21258.145043120523
26,42,75.9648136275351,83.60745831944027,0.8369911136786463,-271.1763960889688,-63.16736826725617,10,-3.514076585784569e-16,81.82765129273265,-18665.105465464832
26,43,86.10711037009517,84.70492985938947,0.84200870751975,180.67005573287412,289.52304462825697,12,0.0,82.01046730261538,-19515.32162429874
26,44,90.94860014592496,85.54974169187636,0.8004009399790395,420.0321095904215,275.5339247853699,10,0.0,82.06607237433256,-13092.083260267285
26,45,101.63252457948984,86.11716006821102,0.7585073800817949,462.3696662926308,109.37353686523451,14,1.7570382928922846e-16,81.9918814108912,-6393.529120566756
26,46,98.57726307692141,86.75949962612007,0.7432713328235332,395.9977392524309,56.52588421188737,11,-3.0799637069988443e-16,81.74142577811439,-1698.0842517583696
26,47,84.78051505313961,87.27387243564533,0.7309426633809799,246.85812642348247,202.63436167802385,6,-1.955522846226606e-16,81.64457043689758,673.0786803203819
26,48,86.55349283179123,87.97957345200217,0.7063378942222859,217.31481462903776,66.72165460500668,9,-2.2096129218104597e-16,81.33663273204209,5770.030495433004
26,49,99.68382256075692,88.09621238722632,0.6988283285424635,559.4330187687849,207.3755124366274,14,-1.9648623442835673e-16,81.19191958409449,7644.634310864189
26,50,96.67575019614836,88.36734012994705,0.6681339693594981,538.981040206437,98.0075569691609,17,-2.086543331000607e-16,80.86284317365161,13252.219819626904
26,51,97.868064751472,87.73797720310154,0.6508167817297389,443.6650703801245,141.3844528273884,12,-2.2096129218104597e-16,80.4990442673201,15928.182488228987
26,52,101.70872406255396,88.15791764856013,0.6292205394954236,559.4330187687849,260.74240912833324,13,-4.173086662001214e-16,80.44329130761233,20725.260834065753
26,53,92.57526497958106,88.18354882973495,0.5900688713218907,559.4330187687849,153.27807271615887,15,0.0,79.9260315695229,27534.631633543137
26,54,82.92850392786563,88.0197108900065,0.5646000289010029,235.28367108965944,93.13819268720334,7,-1.4941929812861032e-16,79.3196483212924,31264.332075805858
26,55,95.96172513779767,87.52150161593525,0.5507968822931176,559.4330187687849,210.9136587096092,17,1.6171894687632024e-16,78.8949784945209,33378.30831948133
26,56,83.33016766610318,87.21570379708038,0.519058679605099,266.14420469870237,196.4828213888511,9,-2.1523025724620597e-16,78.53356678972867,38755.20513545208
26,57,89.76809726868564,86.68676589078792,0.4898014427816573,460.54026718024727,131.81451602756516,15,0.0,77.70869056617613,43242.123040788196
26,58,79.29268828698808,86.42120072610648,0.4718538100350932,-59.39438985292146,28.62999632975044,6,0.0,76.86963991208367,46766.62480984394
26,59,110.5029541705198,86.24030056509739,0.4648055511390374,504.4653770673969,190.28761947911912,14,-2.086543331000607e-16,76.24609222727211,48243.930619320505
26,60,91.99029940550972,85.50718773314145,0.4371639617562466,142.57232821169308,105.0631709771695,7,-1.5399818534994222e-16,75.27739633186897,55847.22033263408
26,61,91.8599313634028,84.48749511893793,0.42111609204720074,507.3891108613725,142.2353930613147,15,-1.7570382928922846e-16,74.43452006854173,60392.85345993916
26,62,88.5442200887451,83.5955981385761,0.4005644772736369,445.268877618867,283.581211983998,10,0.0,73.91260580349099,64224.926141415446
26,63,88.80639307155906,83.01481908344789,0.3634999790950109,541.6297926980717,242.41952106628426,14,0.0,73.37945128063247,71078.34203540592
26,64,84.85290822510783,81.47853726086755,0.3278705415054158,408.25879075759053,242.9674613013541,9,0.0,72.7675194025835,76622.63153619083
26,65,72.49000780761732,80.59913978651862,0.2893492517854071,-15.00692471095022,142.9332524640166,9,0.0,71.80784895517608,82227.36347334323
26,66,82.57271770153376,78.9528131655254,0.267795075733657,487.0926544675444,70.18082730015287,17,0.0,70.83735819251731,85353.62352308047
26,67,81.50184837883936,77.68557437560861,0.2566102392031654,468.1118377042033,287.6636377699979,9,0.0,70.38207293552003,86882.70815658852
26,68,82.78803563830233,76.49474709734639,0.2133632953721208,392.4948315293694,228.49179816396995,9,-2.086543331000607e-16,69.82004588409887,92904.98132856727
26,69,72.72880742048143,75.11544255344286,0.17944415324943544,188.73267020022757,114.78193725921533,5,0.0,68.83833174783945,98040.22210858352
26,70,73.74865739035678,74.03387390027896,0.16620102870641001,190.89958237181128,253.51571964007616,6,0.0,68.1753246103084,100876.76745839881
26,71,82.39875915821857,73.14361422264103,0.1273463634791266,326.80999562627096,194.69805650143,9,0.0,67.40154823600395,106300.06740307226
26,72,78.52101244629723,71.74310822599307,0.09633021055873577,305.36174355175615,220.76157896813191,7,0.0,66.38778890203228,110666.5904593926
26,73,66.10708055475006,69.7575651815363,0.06436088085671186,-0.6102574078553129,-19.746518649160233,8,0.0,64.84925045257079,115343.87063540304
26,74,79.83757767655905,68.54856357028834,0.065115959921962,265.92100174662767,131.54492046254424,5,-1.955522846226606e-16,63.40810388672388,115270.97665209124
26,75,69.4909225701738,66.28179010239909,0.041731185326810125,122.07366945495546,39.249010170429344,5,-2.2096129218104597e-16,61.851818777050845,118430.2744822941
26,76,47.69633736719517,64.49038993155474,0.03422307070101017,-540.8940516060597,-97.87907337373774,17,-2.086543331000607e-16,59.902392119488766,119261.20380263473
26,77,76.81168466056758,62.80311387896455,0.04802864537990224,209.03457161965127,152.8467997291719,3,2.2096129218104597e-16,58.61607596934304,118275.31316661627
26,78,55.166910995097965,60.87084249885281,0.02577112232157397,-262.7920750319762,-122.81791126707495,8,2.086543331000607e-16,57.20001619552153,120914.21544603643
26,79,51.5583671643354,59.3580410923445,0.04120243358519731,-279.595082680406,-105.77732747039819,13,-2.2096129218104597e-16,55.66046480459456,120280.26348713589
26,80,60.1697889238193,57.608828653220385,0.05667710314496712,216.89060305879764,52.838395595976436,10,0.0,54.67565990895114,119042.15932585858
26,81,72.24988831361415,56.95023587060732,0.04656284251219367,198.34536075417202,198.34536075417202,0,0.36134682161569537,53.77994572840002,120058.74596448208
26,82,54.364391823133914,55.75178462947173,0.017347702887096098,-29.752336965819836,0.0,3,0.15000000000000024,52.54506984884273,123672.3328878626
26,83,51.53460751091588,54.54994790296028,0.017347702887096098,-209.39468929900735,-60.47419122656693,8,0.0,50.99209953280496,123672.3328878626
26,84,40.685131840875314,53.09038028910571,0.02761483477867241,-546.9018555442087,-191.73484256694164,16,0.0,49.175839687442064,123057.23617052604
26,85,51.893818789322346,51.53665730211496,0.05409001238247489,56.389458151067885,78.3850630464019,4,-2.2096129218104597e-16,48.06621992646043,121267.22999810564
26,86,46.40161158341825,49.85470072743666,0.03821694813901054,-186.99665669180342,-2.797358725869102,11,-1.7795097205145163e-16,47.2027868338882,122479.44985230567
26,87,63.752650220333315,48.598674517133446,0.03809237014151151,231.64033522807935,55.46134732117074,9,0.0,46.60913754176508,122672.47820169084
26,88,53.09599362684658,47.76530219857092,0.025650514772998494,132.63304370285724,110.60657662672111,6,-2.2096129218104597e-16,45.955739930092875,123815.14337244321
26,89,54.14353038737952,47.07171131481808,0.0100136734123119,74.68367104705644,74.68367104705644,0,0.27194746405187653,45.238419090241806,125323.59629003926
26,90,35.339339362102635,46.09038884037777,0.0,-495.7757955379166,-172.61021228677578,14,0.0,44.46995413403872,126293.07075964528
26,91,48.45756205787214,45.21532650958876,0.025175147821975212,67.64835130741511,60.032686998985874,6,-1.7374913447018297e-16,44.050348293254395,124839.93278300836
26,92,39.506113580086755,45.137495086520566,0.012845115376609073,-330.6782442716386,-155.44851182794176,9,-2.2096129218104597e-16,42.99190416186158,125673.97876418933
26,93,47.74302372577318,44.74488772940728,0.03576748547820775,144.1979008802049,81.14935582095913,5,0.0,42.21877521300358,124241.24780795023
26,94,45.74237526935569,43.997118726153886,0.02083450739847645,99.31880243481086,137.71864731216513,4,0.0,41.52529815171342,125531.90738207895
26,95,54.1866221565096,43.96120881767051,0.0011377599566244,7.626892438768639,7.626892438768639,0,0.15000000000000024,0.0,127145.84845327068
31,0,46.577359463522285,44.71765751787989,0.5,340.5914188913819,59.87379785057462,17,0.0,42.044487070558446,0.0
31,1,61.83828688270786,43.91557993005456,0.48900342011538334,434.1270216698863,63.30540440125863,18,-2.071068163544659e-16,42.01886156275461,785.3926910142646
31,2,40.882514398278836,43.808144332041124,0.4774626316943677,-62.04831673587873,-48.86694587212446,3,-1.8490507138297503e-16,41.857880843947385,2715.5476995072795
31,3,48.6119746181282,42.28344899650224,0.4829619348437748,95.30807816281902,79.34817749426921,8,0.0,41.84640760763344,2367.325922705145
31,4,40.14614859741374,42.208029442133174,0.47000232698108296,-92.78168699332693,-126.21843340915763,4,-1.8165073650343635e-16,41.74904845335149,4481.534811767485
31,5,36.39123845250515,42.45836711529226,0.4918006695793542,-274.2776592913526,-102.11983364566699,10,-2.071068163544659e-16,41.7346447385918,3317.797707492292
31,6,42.20189044963361,42.47925264056277,0.5056567940230113,49.297423205430164,12.294189430314436,10,-1.8969768089828137e-16,41.61482225015665,2577.1872637362862
31,7,46.682958444567866,42.35517066872589,0.5070440959135835,310.6482640788243,269.612000097763,4,1.6640406318984704e-16,41.76403002912541,3004.8367355245437
31,8,46.869566564914344,41.369158423877266,0.4636951651276637,366.8803596766478,237.6973845881034,10,-6.507281352770318e-16,42.04151276759588,6353.214303318988
31,9,49.988946810731036,41.04514596313135,0.4210864472463583,385.6137364518512,256.90489874464134,10,-1.6268203381925796e-16,42.26109896868063,9343.012310867798
31,10,46.59319559226138,40.619238411203774,0.37681425873705476,343.11810506497665,47.410890354002404,15,-2.1731641681499732e-16,42.41692026068506,12717.166887786369
31,11,43.62208743368992,40.23117098536884,0.3701981430825996,36.93599622593214,143.70677575610375,8,-4.88046101457774e-16,42.69428142682583,13456.870228565407
31,12,35.95728816871968,39.85035562327937,0.33835660491327724,-413.11985961847057,-51.075169289343975,18,0.0,42.922629135408386,15272.956575117674
31,13,40.06121470575509,39.708115839376305,0.34374263430527896,-244.6844932431471,-148.60286818595412,8,-1.6268203381925796e-16,43.04735891325687,14878.824602972149
31,14,42.41504254572475,39.38273742342554,0.36544560899719286,-108.30750222466887,8.977901768577514,9,-2.071068163544659e-16,43.38183893054279,13725.616994025768
31,15,44.64488953279281,38.65009858091508,0.35805678933916146,-153.3377027823221,60.21759301085319,12,0.0,43.864884067757984,14044.793679719549
31,16,40.60273961041462,39.050181390649826,0.34498541504026975,-316.08442360058297,-195.95605021959696,8,-3.253640676385159e-16,44.07465485093714,15222.493049088254
31,17,41.52577759221243,39.36307204181266,0.3761743497564779,-223.0768739395937,-103.02791144133711,11,0.0,44.42470336802553,13660.652884179912
31,18,41.455933181776764,39.27039422579604,0.39099327183361476,-277.92311230299254,-130.47463961540728,8,1.6640406318984704e-16,44.70215930440075,12760.81192063493
31,19,36.46974211209632,39.54208920401224,0.4074637662121755,-319.1025819070124,-244.8533772733587,10,-3.253640676385159e-16,44.933764256323954,11524.189852359234
31,20,48.32585186645023,40.375950925850134,0.4470095370818833,237.40489553959586,233.27288084436043,7,-4.88046101457774e-16,45.71673780074134,9838.286835561084
31,21,43.962749503390256,40.24795722374092,0.4048821278585512,-136.2161184565991,2.3924994874865355,6,0.1698228810440831,46.254814181998206,12787.520969688849
31,22,46.51010863398151,40.290393013140566,0.40739035154276176,-140.2045869894726,9.009294402966148,8,3.328081263796941e-16,46.90659699282553,12977.093625916072
31,23,38.975707080476106,40.5435661824879,0.4034357807691694,-433.24292447552983,-295.4648012517063,10,0.0,47.03623734091315,13438.844843175795
31,24,36.61718954343306,41.5233946350467,0.44850733488244776,-454.29405945860003,-148.60169446670062,15,-3.328081263796941e-16,47.43034556677598,10704.372199837715
31,25,43.22893599190322,41.09914617863057,0.4722582986649949,-330.5375711338313,-81.29143961701871,14,-1.665333657819422e-16,47.927273463637604,9523.455801650027
31,26,46.81260796644139,41.56399769902355,0.481129883561373,-202.5315925383961,-73.01478053826365,6,0.4084437302844115,48.26021190768908,8801.606318454387
31,27,47.698664614612845,42.23266610208322,0.4936576384955836,-298.41813072046614,-125.69135837638328,9,0.30269500466969157,48.71161392595785,8647.496916755013
31,28,45.067641495774595,42.44509098239435,0.5080706730350572,-243.35979671453916,-19.762349419289617,13,-2.071068163544659e-16,49.1087980991265,7591.826564755125
31,29,41.373974765622705,42.96185286160463,0.5074684928737435,-454.29405945860003,-53.59387072651413,19,0.0,49.529719096554174,7847.149159077881
31,30,41.68614489460437,43.4411800887283,0.5148807353884568,-433.24292447552983,-64.47239947532132,17,2.071068163544659e-16,49.915232859507,7405.275980074566
31,31,53.35623976551561,44.36324532760167,0.520192013016517,39.136880450811944,38.11021878825462,5,0.0,50.40963130113118,6881.1669329416
31,32,49.01215580310493,44.55045473655172,0.5060183969914298,-126.05279074407181,-70.38410867312199,4,0.0,50.69196512931939,7774.757879806143
31,33,50.03145608031231,46.05233296605856,0.5149545537914384,-124.22924436756273,64.2106805081064,11,0.0,50.9363971396083,7060.643372891896
31,34,54.05368073631905,46.78707124675202,0.5014326046145183,-218.64999897632413,-39.78948127666284,16,0.0,51.143588994995156,8172.861533587629
31,35,41.896990871489464,47.29884630911239,0.5059951550963151,-412.1917894924596,-81.04625937661598,12,-1.665333657819422e-16,51.351096193073815,8264.97798592835
31,36,52.04057038057804,47.21881436118605,0.516820948854215,67.1765660832755,100.68074635484217,8,0.0,51.59206565422757,8104.840038217237
31,37,52.89506628061115,48.34157549171725,0.500980151512157,-97.37525920673184,65.71623830148633,8,-1.8969768089828137e-16,51.76076119577632,9659.093178661227
31,38,53.42752910862093,49.268274659749665,0.4921245413717029,54.05571402656197,50.64301174814031,7,0.0,51.93737674125573,10880.31733904779
31,39,53.07534169844693,49.41508523094094,0.4821389127873365,64.38184532920866,78.37198179856227,10,-2.0225799842328721e-16,52.10512060605858,11885.26329658051
31,40,49.1649443097138,50.18674327916469,0.4645816973556521,-241.88557888532932,-42.71995990565979,9,0.15994117167339156,52.12794739733688,13248.936054668531
31,41,53.172776884176514,50.326054943209336,0.467658725864424,-89.85807316420934,62.49811487362395,12,-3.330667315638844e-16,52.26580466484074,12947.250988005933
31,42,50.52306959249157,50.634691053943286,0.45780751269785797,-211.9134708177187,-72.62349926169684,10,0.0,52.276789577101226,14086.101158857438
31,43,53.555285423616866,51.62142461639026,0.46798203958616885,-16.29018561745343,46.31921444662703,12,-1.6268203381925796e-16,52.32377698628771,13572.637593438716
31,44,53.14967486330219,52.4730535029701,0.457774433664596,-48.203173226136215,-17.66410591788003,7,-2.026236073111652e-16,52.303329732591955,14752.954053465453
31,45,59.262519515178894,52.36268076925641,0.4640171602535079,344.06021279289706,251.33371073882154,9,-3.253640676385159e-16,52.57381404776546,15008.804208504227
31,46,50.35057239149049,52.4572037612063,0.4177736819066028,-151.65089640606558,-13.94248050614927,10,0.0,52.490024822154126,18914.390975399325
31,47,62.872534868064406,52.927991589837134,0.4124508851995506,149.8201813594494,265.211339873825,14,-3.328081263796941e-16,52.697495845977095,19067.40139359557
31,48,49.354812794324886,52.71464643329813,0.3584146948857292,-261.5804072100002,1.4599578268665923,13,0.0,52.77155369401538,23521.978338911293
31,49,59.07513950788765,53.381727208779616,0.36036172664491384,46.158160967300496,195.06117709253263,11,-1.665333657819422e-16,52.78715642948216,23844.43557708414
31,50,44.178367212455974,53.42309632742219,0.32483506345619756,-370.40292360386843,-262.01028612807505,9,-4.88046101457774e-16,52.53201911057954,27108.034075689775
31,51,54.95635860673447,53.52189832847122,0.3620765149753986,199.37742797891565,222.72764372618107,1,0.3471400719336004,52.73298788696923,24526.38058262637
31,52,54.71669550033992,53.77259330315229,0.320958093922767,148.54948876199668,141.52656519604687,6,1.665333657819422e-16,52.79720407915259,27792.54838503243
31,53,50.37533540493298,54.10385781930779,0.2975680597848766,-199.458550948957,-45.422980510924404,10,0.0,52.53734097838945,29875.29496504865
31,54,53.016012524199766,53.69788855672209,0.30568027223185357,75.18056921418219,112.78553848718404,3,0.26457750427179777,52.585588916852295,29442.551658571403
31,55,58.891319679468,54.692471338774986,0.28965436762659036,405.22069903648986,301.8407267033433,11,0.0,52.72243645630059,31051.150465889237
31,56,65.48261377433963,54.246018486695576,0.23701684829805608,146.91494637838292,203.13695148237463,4,1.6640406318984704e-16,52.87339656193446,35556.68292501546
31,57,53.60169999289146,54.11166942597943,0.20325675235647708,-47.64962256448869,9.373565424521946,5,0.008574786738827538,52.64136068282041,39435.52181514073
31,58,63.42014746787331,54.270377911226525,0.19836498980521014,337.2726972465573,90.92321970537303,11,0.0,52.46708086632073,39868.03869897118
31,59,52.25355852248477,53.827383727847575,0.18597982577890868,-25.68033481924986,76.49130265533574,5,0.008394757615589384,52.35384676563217,41403.68587590049
31,60,52.87154727296049,53.20538666587045,0.17251294831367833,-22.944086216796833,66.19191575976942,6,-1.6268203381925796e-16,52.28702178303102,42570.24492008062
31,61,52.13899370956731,53.55763273508753,0.16017345809641226,20.68224316287255,79.06331959556103,8,0.0,52.18075538352683,43523.01426426195
31,62,52.19009947417079,53.61155541764009,0.13940063943617356,38.17142644404136,103.85108991957233,9,0.0,51.95122038674474,44928.06115242057
31,63,48.89382954194395,53.31858132389999,0.12458944507825823,-141.23396557622507,-20.9855792714103,6,0.011694336247715785,51.524382634104484,46621.03008420155
31,64,58.24303464629254,53.06263793864649,0.1250246150343986,258.4312302803264,100.52058626322011,12,0.0,51.439140024477794,46564.786604440844
31,65,52.92277128093468,53.191401868029835,0.10594529193884603,79.69574354821594,67.32807817437809,7,0.0,51.10126138352329,48213.47902506636
31,66,52.91862332941982,52.99025434811075,0.09591984647515461,26.558873860168006,83.88138120094305,5,0.14999999999999997,50.732191878536085,49220.23320530278
31,67,62.685531478959874,52.31459087948438,0.07956837199842096,119.64454783606745,20.507943091454102,6,-2.071068163544659e-16,50.137700396807205,50349.14431292198
31,68,39.0628050372139,51.53542972805478,0.07209992647937485,-437.666551574092,-174.16929538546356,15,-3.328081263796941e-16,49.35415633129573,51559.5663407647
31,69,48.65874432363008,51.22038117667084,0.0997748322333871,-28.377602138438903,93.53278947809753,13,-1.8969768089828137e-16,48.728712060673544,50017.357947684744
31,70,58.078964167948655,50.68574513638423,0.08746474976537356,366.11454407761136,294.95302039144235,8,-3.253640676385159e-16,48.730863074599334,51310.69289516417
31,71,50.2681767620425,49.74581012702397,0.035220963751488234,1.1250259982868252e-15,67.01154094913727,9,0.0,48.35466972516398,55565.89715180151
31,72,38.55204767216618,49.13768358154116,0.02244431249388539,-398.0106379052515,-60.90676232176865,17,0.0,47.73842762684057,56378.79254554457
31,73,47.53383730878934,48.91379900275054,0.03134785759768989,-82.19527659123044,-69.65378120766692,2,0.10252573498546591,46.81230984737063,55834.83340416917
31,74,54.4606676709634,47.91042392666262,0.03943709822561816,138.60270216204347,63.11804798369356,8,0.0,46.30603208926355,55201.26332163602
31,75,46.8280605239449,47.76043244620723,0.03076537160175975,-182.88542057453125,-80.1618633605861,9,0.0,45.520686690396374,56251.31690732113
31,76,63.801693005769266,46.946254550132245,0.044044976068866724,160.10287835971803,160.77242449339235,10,-3.253640676385159e-16,45.06289779533786,56126.44830717851
31,77,46.42467987079482,46.17636765813451,0.014971081885270696,24.661518304356573,24.661518304356573,0,0.15000000000000002,44.06439713651212,58308.03132840581
31,78,45.4680945923855,44.76689620744327,0.010999655816939836,-58.61667890075321,-46.04660550657558,6,1.6268203381925796e-16,43.26741184101651,58621.048919363595
31,79,43.446726059793164,44.07993267160265,0.01684593111062511,-34.49582684221273,0.0,2,0.15000000000000005,42.67752482328693,58207.56494669582
31,80,49.444483711756554,43.55382308047855,0.01684593111062511,71.81341333273623,41.318912734982,3,0.0,42.16903867717529,58207.56494669582
31,81,35.4256468081995,42.705483891995776,0.01142850822353457,-406.7990485143421,-291.155316281265,10,0.0,41.23416350917473,58714.06966078528
31,82,35.68247288049703,42.407457009277,0.0561133600660186,-392.21931418057284,-236.79713055068805,9,0.0,40.17979383780522,56223.1863625365
31,83,41.06725781820063,41.78582972156648,0.09112575390425358,127.22805891633399,207.31824779507755,5,0.1951634071810455,39.736450996757114,54495.41984991063
31,84,46.26106680637668,40.335119210308235,0.061941954562148335,207.7740348932057,93.08770806131757,11,0.0,39.45926539011545,56816.16985742806
31,85,42.9653437362693,39.60693476803551,0.04769757427251451,83.24095459348122,121.56748661657835,5,0.15000000000000016,39.31323522020754,58068.67089678751
31,86,34.16532440941333,39.39450641926544,0.025229839567921648,-354.602514526933,-176.78073390725075,12,0.0,38.72386786305613,59461.336463552696
31,87,44.04110481574957,38.631768566574394,0.05111286299701636,120.8123264480177,82.23955439306455,8,0.0,38.63436399629298,58107.4925651658
31,88,41.575415172748265,38.58091179516133,0.039128198743963276,6.16000535767417,70.47729759630097,7,-1.6268203381925796e-16,38.656184280234136,59252.16884733319
31,89,45.35990169998898,39.11830624470278,0.023863063942422727,49.25789131650992,49.25789131650992,0,0.10096716975770684,38.187612232360024,60099.52167513367
31,90,40.287440942694715,38.61052896543112,0.013145679922451298,-21.891383798635772,18.469229606341717,3,0.15000000000000005,37.93836100441238,60777.176432591805
31,91,44.90638855573645,38.76021782418451,0.00903383781718814,12.581029790234712,17.959370689753314,2,-4.142136327089318e-16,37.22953941710564,61146.98415273601
31,92,46.72793536331287,38.0048572261865,0.0036599829480295177,23.830686182622067,23.830686182622067,0,0.14999999999999997,36.552043554380816,61410.2396100367
31,93,37.17528186976334,37.48545394915725,0.0,-91.51629336252333,-34.71675205555553,4,0.0,35.63371247701722,61651.84221504064
31,94,34.14160844974897,36.8698829754809,0.004365137560066424,-67.4918820422794,-17.0353843117374,7,0.19794837823760125,33.818707293198834,61403.484139311106
31,95,40.03625525875164,36.590934121064905,0.007290086807673973,46.59696375255761,46.59696375255761,0,0.14970598838723675,0.0,61267.66678157287
36,0,26.864408865205455,29.667512189011934,0.5,-522.1976911940117,-74.14925034407688,18,-1.7727813228811587e-16,34.89939279700202,0.0
36,1,29.1410769089163,29.528517511492634,0.5083495943992631,-431.3062234153435,-74.14925034407702,13,-8.863906614405794e-16,35.544316575871484,-470.5821184713653
36,2,29.32538643537125,30.169331726188886,0.5169319907539529,-499.7812238551232,-74.14925034407685,17,0.0,36.44892026671222,-625.8993486430913
36,3,23.539729013238947,30.25032825603596,0.5217717080205786,-522.1976911940117,-54.027085596984506,16,-1.7372519797889832e-16,37.421098797115604,-1032.3730432849175
36,4,34.001416723113536,30.319298514718888,0.5300227375000552,-430.5805961391474,-6.012101379249518,19,3.5455626457623173e-16,38.61723947395135,-1127.5185280200922
36,5,23.595495002364462,31.090714327229897,0.5266147334231551,-455.20524989088534,-74.14925034407689,15,1.7727813228811587e-16,39.62767527276286,-1049.2767220807505
36,6,29.534105622173065,32.04104357992303,0.5319696117780681,-522.1976911940117,-24.77776058134178,18,1.7727813228811587e-16,40.80083873024778,-1079.298335135659
36,7,36.80454331834406,32.70449566085375,0.5348665270252562,-400.6446498991557,-74.14925034407688,14,0.0,41.831071810619584,-1160.7837114728018
36,8,44.27229865636948,33.43296702289881,0.5458944378378773,-208.8187537851976,-67.00254061110202,9,0.178308114305293,42.92147860849338,-1650.8342451890849
36,9,35.6963543570603,34.33866136231993,0.5513416006668247,-488.1816467782849,-74.1492503440768,13,3.5455626457623173e-16,43.9586970153115,-1555.2788119996485
36,10,41.58638336223846,35.379174948636255,0.5651507560531537,-241.29503983559914,-6.012101379249429,12,-1.7727813228811587e-16,45.12612275452539,-1645.1719242563997
