nonce,t,rt_price_mean,da_price_mean,soc_frac_mean,desired_sum_mw,final_sum_mw,desired_minus_final_mw,value_lost,repair_engaged,min_line_headroom_frac,costate_mean,cum_profit
86,14,22.235696201875683,18.72772586967583,0.8897952033104108,43.01306355504117,-6.435051945899154,49.448115500940325,8.768443088280037,1,0.0,20.665465476045966,-5498.870185902502
86,15,23.318924769341884,18.901679958666595,0.8921086573122359,85.50538035642384,81.4198773118228,4.08550304460104,-0.8978048631979618,0,0.16240153190080156,22.641792538297857,-5159.2056562162015
86,16,22.766874532535873,20.38779801882302,0.8768033798820319,-174.79613652141654,-179.96655300798534,5.170416486568797,50.88163348259695,1,0.0,23.620061330137066,-4589.154272072612
86,17,22.619226942869144,21.55306148961067,0.9096702624007685,-202.72448642696367,-193.35111091209075,-9.373375514872919,7.640126396319829,1,0.0,24.483131561766875,-4768.150871006232
86,18,23.341007050255353,23.560932525325587,0.9394033488576344,-133.07318191612714,-125.77275963436749,-7.300422281759651,0.8077188505994854,1,0.0,26.003883863392808,-5813.179301417491
86,19,29.815567679415494,24.962266725974683,0.9547990272732045,54.63630715953552,52.76226288638175,1.8740442731537712,-1.1682615254976554,0,0.02377447752971477,27.93489562496804,-6300.060948665353
86,20,23.32936616309028,26.673680084761315,0.9446643031011958,-270.6102119555561,-150.27120780951452,-120.33900414604159,118.44191922721802,1,-4.469472842524228e-16,29.218893088553294,-5459.2277445808095
86,21,26.851146331575812,28.350350236352813,0.9651152751066036,-126.04900482354648,-126.04900482354648,0.0,0.0,0,0.39062340294742226,30.726418544725806,-6384.902514260384
86,22,28.57619562155507,30.43302172896849,0.9846982790290415,-74.44738864674504,-74.44738864674504,0.0,0.0,0,0.4382821028594258,32.51901776244969,-7278.030055707344
86,23,35.7373359536702,32.36309926576115,0.9960698131572553,174.46372363314813,31.083121532521393,143.38060210062673,33.98667931063392,1,0.0,34.2062910560506,-7798.961415053701
86,24,38.00733815966416,34.02573000341134,0.9868134524021148,112.18483926658534,92.55889176584648,19.62594750073886,3.6777594396844506,1,0.0,35.98809528319,-7337.141299487411
86,25,34.62589240512049,35.600101698885624,0.9687229556214119,-105.89149457789587,-49.15873146165487,-56.732763116241,27.451148862179252,1,0.0,37.62133383092063,-6151.475371776967
86,26,40.92283858536209,37.23259325036917,0.978630197852512,3.553864368354482,3.2442889547663327,0.3095754135881492,0.6390590709052049,1,0.0,39.503275379102824,-6148.335779146203
86,27,46.84735688587841,39.16491227251942,0.9786805572043267,308.4286797131462,123.97542996089365,184.45324975225256,112.62523724648054,1,1.4898242808414094e-16,41.54881035574466,-5419.613598503602
86,28,41.54192305791244,41.318574518297666,0.95503370589704,-83.49918881212328,-12.3439474834416,-71.15524132868168,17.622202420738176,1,0.0,43.11718742609263,-3705.9164661503955
86,29,39.86161362539277,42.83653057084393,0.9516649875605289,-117.56703296989802,-118.80937190597442,1.2423389360763935,-0.04792758800613228,0,0.2655431947449253,44.64934191177983,-3589.647270338592
86,30,44.97069638283283,45.00120709284865,0.9729484272195826,35.56213440178775,35.21954608783956,0.3425883139481911,-0.06326133690890856,0,0.14944389433920724,46.04100566021653,-4705.543030657807
86,31,45.00038462521772,46.337864474970154,0.9643930185719445,29.948241816552713,25.44385271834368,4.504389098209032,-0.2388390892301686,0,0.0,47.4073356431896,-4181.97843361123
86,32,34.634592171405444,48.125214029918205,0.9614774593246087,-178.2064863119975,-97.80879191149916,-80.39769440049835,177.3955889184581,1,-3.7173627617625963e-16,48.071258277199604,-3743.388769232318
